     0.0 143.933
    50.1 139.589
   100.2 134.339
   150.3 128.585
   200.3 127.915
   250.4 136.730
   300.5 152.455
   350.6 172.039
   400.7 193.161
   450.8 211.859
   500.9 225.571
   550.9 235.334
   601.0 238.654
   651.1 231.610
   701.2 220.686
   751.3 213.019
   801.4 208.424
   851.5 207.037
   901.5 201.393
   951.6 186.115
  1001.7 171.971
  1051.8 165.315
  1101.9 163.108
  1152.0 163.108
  1202.1 163.386
  1252.1 163.694
  1302.2 163.807
  1352.3 162.346
  1402.4 162.309
  1452.5 164.712
  1502.6 166.208
  1552.7 167.049
  1602.7 168.093
  1652.8 169.192
  1702.9 169.941
  1753.0 171.217
  1803.1 172.697
  1853.2 173.203
  1903.3 174.476
  1953.3 176.199
  2003.4 177.780
  2053.5 180.980
  2103.6 186.085
  2153.7 190.947
  2203.8 193.824
  2253.9 197.204
  2303.9 200.881
  2354.0 202.929
  2404.1 204.705
  2454.2 207.534
  2504.3 211.605
  2554.4 216.368
  2604.5 221.214
  2654.5 226.812
  2704.6 233.887
  2754.7 240.314
  2804.8 245.336
  2854.9 250.837
  2905.0 260.582
  2955.1 272.723
  3005.1 282.330
  3055.2 288.132
  3105.3 291.612
  3155.4 296.447
  3205.5 302.868
  3255.6 303.533
  3305.7 299.339
  3355.8 295.290
  3405.8 292.781
  3455.9 290.473
  3506.0 287.532
  3556.1 284.921
  3606.2 283.959
  3656.3 284.423
  3706.4 287.201
  3756.4 297.349
  3806.5 312.010
  3856.6 318.977
  3906.7 311.960
  3956.8 293.517
  4006.9 272.064
  4057.0 251.292
  4107.0 233.146
  4157.1 220.919
  4207.2 215.592
  4257.3 215.524
  4307.4 214.570
  4357.5 210.643
  4407.6 206.002
  4457.6 202.874
  4507.7 200.736
  4557.8 199.382
