37	2
     0.0 143.933
    49.9 139.028
    99.7 133.115
   149.6 127.263
   199.4 128.650
   249.3 140.431
   299.2 156.080
   349.0 171.274
   398.9 190.279
   448.7 210.013
   498.6 222.269
   548.5 231.631
   598.3 241.310
   648.2 243.244
   698.0 237.142
   747.9 229.724
   797.8 224.330
   847.6 221.312
   897.5 214.570
   947.3 201.441
   997.2 186.897
  1047.1 175.041
  1096.9 171.314
  1146.8 172.029
  1196.6 171.209
  1246.5 167.498
  1296.4 164.252
  1346.2 163.755
  1396.1 165.308
  1445.9 167.094
  1495.8 167.812
  1545.7 167.550
  1595.5 167.829
  1645.4 170.297
  1695.2 174.100
  1745.1 177.319
  1795.0 179.542
