 56031.8   6.630
 56495.1   6.181
 56958.3   5.348
 57421.6   4.586
 57884.8   4.386
 58348.1   4.098
 58811.3   4.091
 59274.6   4.188
 59737.9   3.814
 60201.1   3.746
 60664.4   4.230
 61127.7   4.973
 61590.9   5.115
 62054.2   4.968
 62517.5   4.984
 62980.8   5.018
 63444.0   5.070
 63907.3   5.032
 64370.6   4.962
 64833.9   5.031
 65297.2   5.481
 65760.5   6.012
 66223.8   5.921
 66687.1   5.965
 67150.4   6.514
 67613.7   7.072
 68077.0   7.695
 68540.3   8.483
 69003.6   8.365
 69466.9   7.961
 69930.2   8.732
 70393.6   9.800
 70856.9  10.423
 71320.2  10.823
 71783.5  11.199
 72246.9  11.746
 72710.2  12.357
 73173.5  13.612
 73636.9  14.153
 74100.2  13.108
 74563.6  12.535
 75026.9  12.868
 75490.2  13.430
 75953.6  14.227
 76416.9  14.815
 76880.3  15.052
 77343.6  15.072
 77807.0  14.865
 78270.4  14.794
 78733.7  15.007
 79197.1  15.402
 79660.5  16.188
 80123.8  16.778
 80587.2  17.038
 81050.6  17.217
 81514.0  17.615
 81977.3  18.475
 82440.7  19.026
 82904.1  18.650
 83367.5  18.519
 83830.9  18.811
 84294.3  18.920
 84757.7  19.793
 85221.1  21.283
 85684.4  22.051
 86147.8  22.116
 86611.2  22.206
 87074.7  21.696
 87538.1  20.951
 88001.5  20.977
 88464.9  20.855
 88928.3  20.219
 89391.7  20.041
 89855.1  20.673
 90318.5  21.152
 90782.0  21.529
 91245.4  22.740
 91708.8  23.195
 92172.3  23.330
 92635.7  24.074
 93099.1  24.729
 93562.6  25.307
 94026.0  26.053
 94489.4  27.130
 94952.9  28.420
 95416.3  28.916
 95879.8  28.615
 96343.2  28.767
 96806.7  29.106
 97270.1  29.277
 97733.6  29.121
 98197.0  28.831
 98660.5  28.588
 99123.9  29.379
 99587.4  33.516
100050.9  38.643
100514.3  41.897
100977.8  43.665
101441.3  46.726
101904.8  55.232
102368.2  69.536
102831.7  89.272
103295.2 106.991
103758.7 124.589
104222.2 140.420
104685.7 127.885
105149.1 100.033
105612.6  92.261
106076.1 111.521
106539.6 132.357
107003.1 138.814
107466.6 123.206
107930.1 107.195
108393.6 103.031
108857.1 105.202
109320.6 118.265
109784.2 146.206
110247.7 178.392
110711.2 209.162
111174.7 257.089
111638.2 335.838
112101.7 410.741
112565.3 428.623
113028.8 407.186
113492.3 402.020
113955.8 413.016
114419.4 397.604
114882.9 363.409
115346.4 374.637
115810.0 438.562
116273.5 512.028
116737.0 587.968
117200.6 626.247
117664.1 604.280
118127.7 579.201
118591.2 554.139
119054.8 523.621
119518.3 531.368
119981.9 568.157
120445.4 604.283
120909.0 639.968
121372.5 655.141
121836.1 622.692
122299.7 589.665
122763.2 611.861
123226.8 686.519
123690.4 769.838
124153.9 821.766
124617.5 821.748
125081.1 806.207
125544.7 818.590
126008.2 840.781
126471.8 853.308
126935.4 888.287
127399.0 936.262
127862.6 969.102
128326.2 984.908
128789.8 1003.688
129253.3 1058.539
129716.9 1124.014
130180.5 1196.356
130644.1 1325.015
131107.7 1444.400
131571.3 1464.317
132034.9 1467.625
132498.5 1490.310
132962.1 1466.933
133425.7 1290.513
133889.4 978.250
134353.0 724.761
134816.6 589.326
135280.2 435.030
135743.8 276.210
136207.4 170.121
136671.0 126.494
137134.7 122.896
137598.3 140.381
138061.9 201.438
138525.5 290.165
138989.2 338.861
139452.8 373.733
139916.4 395.771
140380.1 429.447
140843.7 501.786
141307.3 659.636
141771.0 928.633
142234.6 1113.635
142698.3 1130.605
143161.9 1105.161
143625.6 1148.431
144089.2 1221.027
144552.8 1346.466
145016.5 1491.902
145480.2 1569.084
145943.8 1598.764
146407.5 1651.498
146871.1 1774.300
147334.8 1878.167
147798.4 1865.352
148262.1 1691.986
148725.8 1446.751
149189.4 1223.001
149653.1 1012.160
150116.8 803.570
150580.4 610.495
151044.1 440.364
151507.8 303.312
151971.5 184.991
152435.1  97.000
152898.8  59.961
153362.5  56.857
153826.2  61.570
154289.9  61.884
154753.5  62.078
155217.2  61.014
155680.9  58.297
156144.6  64.761
156608.3  76.289
157072.0  89.290
157535.7 102.589
157999.4 128.169
158463.1 211.352
158926.8 363.138
159390.5 449.872
159854.2 465.634
160317.9 486.729
160781.6 458.747
161245.3 473.473
161709.0 517.737
162172.7 548.096
162636.4 586.338
163100.1 625.348
163563.8 698.765
164027.5 802.299
164491.3 859.621
164955.0 879.773
165418.7 901.828
165882.4 971.576
166346.1 1156.495
166809.9 1422.357
167273.6 1653.698
167737.3 1728.809
168201.0 1613.412
168664.8 1409.834
169128.5 1200.507
169592.2 1022.115
170056.0 994.295
170519.7 1175.977
170983.4 1420.283
171447.2 1562.126
171910.9 1545.545
172374.7 1395.014
172838.4 1169.556
173302.1 993.693
173765.9 867.305
174229.6 724.787
174693.4 606.635
175157.1 548.108
175620.9 557.471
176084.6 666.988
176548.4 882.114
177012.1 1088.843
177475.9 1207.909
177939.6 1261.481
178403.4 1274.695
178867.2 1259.459
179330.9 1171.831
179794.7 997.574
180258.4 798.900
180722.2 665.488
181186.0 647.699
181649.7 749.440
182113.5 959.093
182577.3 1221.370
183041.0 1450.873
183504.8 1647.630
183968.6 1805.165
184432.4 1901.489
184896.1 2027.518
185359.9 2171.400
185823.7 2182.189
186287.5 2106.703
186751.3 2016.408
187215.0 1956.639
187678.8 1924.368
188142.6 1831.399
188606.4 1692.744
189070.2 1526.987
189534.0 1340.028
189997.7 1325.794
190461.5 1474.824
190925.3 1659.663
191389.1 1949.621
191852.9 2235.232
192316.7 2453.876
192780.5 2635.525
193244.3 2686.135
193708.1 2705.438
194171.9 2806.045
194635.7 2900.379
195099.5 2987.021
195563.3 3092.033
196027.1 3219.720
196490.9 3299.159
196954.7 3183.659
197418.5 2884.633
197882.3 2678.629
198346.1 2627.354
198810.0 2612.267
199273.8 2603.044
199737.6 2531.506
200201.4 2347.814
200665.2 2127.317
201129.0 1915.795
201592.8 1649.179
202056.7 1504.445
202520.5 1557.209
202984.3 1727.565
203448.1 1949.032
203911.9 2065.828
204375.8 2048.170
204839.6 2096.536
205303.4 2180.973
205767.2 2253.599
206231.1 2431.342
206694.9 2587.924
207158.7 2648.764
207622.6 2636.363
208086.4 2516.660
208550.2 2375.926
209014.1 2212.072
209477.9 2050.333
209941.7 2024.217
210405.6 2012.632
210869.4 2041.692
211333.2 2218.199
211797.1 2362.896
212260.9 2456.726
212724.8 2552.796
213188.6 2624.250
213652.4 2787.420
214116.3 2993.918
214580.1 3154.910
215044.0 3329.129
215507.8 3446.145
215971.7 3371.783
216435.5 3206.273
216899.4 3161.924
217363.2 3167.652
217827.1 3119.628
218290.9 3014.590
218754.8 2788.789
219218.6 2516.562
219682.5 2321.109
220146.3 2198.047
220610.2 2238.284
221074.1 2396.695
221537.9 2567.317
222001.8 2680.495
222465.6 2760.920
222929.5 2864.372
223393.3 2995.135
223857.2 3034.161
224321.1 2952.863
224784.9 2841.467
225248.8 2735.431
225712.7 2605.621
226176.5 2373.011
226640.4 2208.688
227104.3 2312.628
227568.1 2459.350
228032.0 2552.993
228495.9 2743.260
228959.8 2962.836
229423.6 3162.849
229887.5 3254.685
230351.4 3231.484
230815.2 3109.570
231279.1 2987.750
231743.0 2884.037
232206.9 2677.017
232670.7 2464.489
233134.6 2317.970
233598.5 2286.434
234062.4 2394.780
234526.3 2554.355
234990.1 2691.017
235454.0 2808.825
235917.9 2774.249
236381.8 2622.302
236845.7 2514.352
237309.6 2499.874
237773.4 2534.669
238237.3 2487.384
238701.2 2413.824
239165.1 2359.117
239629.0 2267.417
240092.9 2247.116
240556.8 2236.592
241020.7 2083.104
241484.6 1886.060
241948.4 1690.998
242412.3 1486.764
242876.2 1370.705
243340.1 1352.552
243804.0 1432.081
244267.9 1598.584
244731.8 1792.811
245195.7 1990.359
245659.6 2159.742
246123.5 2291.685
246587.4 2350.806
247051.3 2323.047
247515.2 2296.378
247979.1 2351.325
248443.0 2412.169
248906.9 2449.447
249370.8 2519.995
249834.7 2616.451
250298.6 2683.763
250762.5 2680.079
251226.4 2601.290
251690.3 2538.169
252154.2 2460.885
252618.1 2405.582
253082.0 2340.333
253545.9 2277.289
254009.8 2364.833
254473.7 2506.031
254937.6 2616.173
255401.5 2707.490
255865.4 2653.171
256329.4 2531.306
256793.3 2472.168
257257.2 2326.502
257721.1 2202.832
258185.0 2218.733
258648.9 2348.082
259112.8 2669.572
259576.7 2939.954
260040.6 2949.574
260504.5 2887.687
260968.5 2854.791
261432.4 2799.021
261896.3 2774.037
262360.2 2770.835
262824.1 2580.293
263288.0 2300.715
263751.9 2063.495
264215.9 1834.091
264679.8 1642.794
265143.7 1478.098
265607.6 1341.560
266071.5 1224.977
266535.4 1203.498
266999.4 1333.926
267463.3 1507.171
267927.2 1658.107
268391.1 1810.836
268855.0 1938.631
269319.0 2043.716
269782.9 2154.105
270246.8 2255.023
270710.7 2388.181
271174.6 2525.099
271638.6 2604.835
272102.5 2678.444
272566.4 2658.852
273030.3 2456.398
273494.3 2260.377
273958.2 2208.764
274422.1 2234.711
274886.0 2405.208
275350.0 2661.473
275813.9 2776.384
276277.8 2727.436
276741.7 2631.456
277205.7 2543.992
277669.6 2453.756
278133.5 2366.039
278597.4 2314.844
279061.4 2291.973
279525.3 2272.759
279989.2 2281.115
280453.1 2332.503
280917.1 2430.611
281381.0 2552.640
281844.9 2662.919
282308.8 2703.279
282772.8 2658.539
283236.7 2588.187
283700.6 2466.743
284164.6 2271.249
284628.5 2074.626
285092.4 1978.539
285556.3 2014.334
286020.3 2083.986
286484.2 2003.389
286948.1 1791.572
287412.1 1621.855
287876.0 1660.053
288339.9 1845.825
288803.9 2026.186
289267.8 2175.832
289731.7 2314.216
290195.6 2485.416
290659.6 2558.024
291123.5 2500.379
291587.4 2463.812
292051.4 2475.093
292515.3 2491.159
292979.2 2468.020
293443.2 2435.808
293907.1 2495.207
294371.0 2591.777
294835.0 2602.252
295298.9 2477.408
295762.8 2295.974
296226.8 2089.148
296690.7 1928.479
297154.6 1962.771
297618.5 2104.724
298082.5 2162.755
298546.4 2157.922
299010.3 2234.615
299474.3 2351.584
299938.2 2428.958
300402.1 2444.437
300866.1 2437.705
301330.0 2463.690
301793.9 2473.645
302257.9 2364.904
302721.8 2244.318
303185.7 2099.613
303649.7 1955.724
304113.6 1909.700
304577.5 1802.008
305041.5 1606.833
305505.4 1456.514
305969.3 1357.884
306433.3 1434.332
306897.2 1776.343
307361.1 2167.191
307825.1 2317.345
308289.0 2275.614
308752.9 2211.725
309216.9 2168.227
309680.8 2141.343
310144.7 2113.693
310608.6 2066.494
311072.6 2013.750
311536.5 1943.558
312000.4 1942.823
312464.4 1990.431
312928.3 1878.881
313392.2 1689.337
313856.2 1635.741
314320.1 1695.392
314784.0 1804.482
315248.0 1928.472
315711.9 1943.010
316175.8 1918.572
316639.7 2009.857
317103.7 2215.796
317567.6 2313.002
318031.5 2237.846
318495.5 2145.943
318959.4 2122.824
319423.3 2077.354
319887.2 1942.464
320351.2 1713.340
320815.1 1567.476
321279.0 1571.283
321743.0 1640.919
322206.9 1743.186
322670.8 1716.674
323134.7 1558.327
323598.7 1430.426
324062.6 1295.802
324526.5 1185.402
324990.4 1145.859
325454.4 1114.931
325918.3 1035.534
326382.2 945.587
326846.2 924.677
327310.1 939.321
327774.0 957.166
328237.9 1012.397
328701.8 1132.759
329165.8 1307.619
329629.7 1378.229
330093.6 1348.788
330557.5 1353.050
331021.5 1387.727
331485.4 1425.745
331949.3 1505.790
332413.2 1598.426
332877.2 1615.474
333341.1 1542.502
333805.0 1341.533
334268.9 1105.893
334732.8 1078.327
335196.8 1206.994
335660.7 1326.645
336124.6 1413.758
336588.5 1493.120
337052.4 1578.528
337516.3 1593.289
337980.3 1549.791
338444.2 1475.022
338908.1 1323.719
339372.0 1142.801
339835.9 1009.500
340299.8 919.490
340763.8 898.790
341227.7 909.299
341691.6 936.261
342155.5 979.568
342619.4 933.918
343083.3 803.853
343547.2 711.100
344011.2 697.047
344475.1 744.053
344939.0 839.968
345402.9 909.865
345866.8 904.747
346330.7 886.946
346794.6 856.045
347258.5 784.371
347722.4 734.947
348186.3 721.478
348650.2 690.464
349114.2 637.876
349578.1 621.002
350042.0 657.563
350505.9 733.326
350969.8 847.239
351433.7 943.961
351897.6 977.153
352361.5 967.545
352825.4 932.930
353289.3 877.128
353753.2 810.451
354217.1 728.735
354681.0 651.144
355144.9 596.810
355608.8 580.142
356072.7 599.625
356536.6 628.757
357000.5 660.314
357464.4 697.992
357928.3 718.734
358392.2 730.631
358856.1 759.560
359320.0 793.302
359783.9 804.752
360247.8 795.793
360711.7 786.910
361175.5 783.983
361639.4 785.758
362103.3 798.269
362567.2 789.301
363031.1 726.817
363495.0 663.612
363958.9 630.582
364422.8 609.649
364886.7 595.167
365350.5 583.661
365814.4 569.013
366278.3 556.070
366742.2 552.080
367206.1 554.651
367670.0 554.426
368133.9 548.490
368597.7 548.695
369061.6 556.120
369525.5 556.800
369989.4 546.637
370453.3 540.963
370917.1 552.270
371381.0 571.052
371844.9 588.953
372308.8 595.657
372772.6 584.629
373236.5 570.488
373700.4 565.593
374164.3 576.556
374628.1 600.634
375092.0 627.772
375555.9 647.814
376019.7 663.145
376483.6 670.005
376947.5 660.690
377411.3 647.344
377875.2 645.956
378339.1 650.958
378802.9 657.316
379266.8 666.337
379730.7 669.165
380194.5 665.396
380658.4 667.087
381122.3 672.785
381586.1 675.321
382050.0 673.776
382513.8 674.291
382977.7 680.703
383441.5 697.930
383905.4 725.555
384369.3 745.812
384833.1 742.827
385297.0 723.289
385760.8 694.467
386224.7 662.685
386688.5 648.442
387152.4 645.941
387616.2 644.072
388080.1 647.614
388543.9 641.313
389007.8 623.559
389471.6 606.022
389935.4 574.059
390399.3 546.626
390863.1 558.070
391327.0 588.159
391790.8 593.504
392254.6 581.626
392718.5 575.173
393182.3 576.275
393646.2 580.588
394110.0 584.362
394573.8 584.977
395037.7 582.716
395501.5 575.591
395965.3 567.661
396429.2 563.197
396893.0 554.979
397356.8 537.792
397820.6 537.935
398284.5 557.186
398748.3 567.976
399212.1 569.188
399675.9 568.305
400139.8 565.856
400603.6 561.010
401067.4 554.836
401531.2 553.568
401995.0 556.080
402458.9 553.319
402922.7 548.340
403386.5 548.287
403850.3 555.018
404314.1 568.556
404777.9 592.777
405241.7 622.834
405705.5 643.097
406169.4 653.797
406633.2 663.457
407097.0 668.094
407560.8 669.690
408024.6 678.335
408488.4 681.090
408952.2 670.481
409416.0 663.572
409879.8 667.756
410343.6 667.647
410807.4 663.589
411271.2 660.800
411735.0 648.381
412198.8 633.361
412662.6 627.396
413126.3 624.675
413590.1 622.662
414053.9 624.573
414517.7 625.968
414981.5 633.420
415445.3 642.483
415909.1 635.080
416372.8 620.992
416836.6 605.745
417300.4 586.635
417764.2 579.940
418228.0 580.301
418691.7 579.094
419155.5 580.217
419619.3 582.686
420083.1 580.133
420546.8 578.694
421010.6 588.678
421474.4 591.538
421938.1 584.218
422401.9 581.307
422865.7 578.506
423329.4 572.493
423793.2 566.952
424257.0 564.007
424720.7 559.826
425184.5 559.054
425648.2 562.164
426112.0 562.524
426575.8 559.899
427039.5 557.319
427503.3 555.969
427967.0 556.310
428430.8 551.197
428894.5 541.827
429358.3 537.109
429822.0 532.915
430285.7 527.027
430749.5 523.473
431213.2 522.364
431677.0 521.688
432140.7 522.036
432604.4 526.291
433068.2 533.154
433531.9 543.994
433995.6 589.100
434459.4 642.958
434923.1 657.602
435386.8 649.355
435850.6 627.291
436314.3 605.977
436778.0 601.155
437241.7 576.496
437705.5 576.331
438169.2 598.715
438632.9 602.865
439096.6 624.360
439560.3 640.381
440024.1 650.259
440487.8 654.929
440951.5 635.060
441415.2 619.443
441878.9 633.148
442342.6 657.147
442806.3 667.941
443270.0 665.211
443733.7 677.683
444197.4 709.592
444661.1 724.140
445124.8 726.721
445588.5 731.025
446052.2 735.330
446515.9 740.614
446979.6 742.752
447443.3 748.119
447907.0 770.531
448370.7 792.149
448834.3 791.011
449298.0 781.208
449761.7 782.524
450225.4 787.247
450689.1 785.612
451152.8 779.149
451616.4 770.095
452080.1 757.686
452543.8 745.970
453007.4 737.354
453471.1 728.945
453934.8 723.519
454398.5 726.817
454862.1 735.377
455325.8 744.097
455789.4 753.786
456253.1 764.712
456716.8 759.187
457180.4 737.147
457644.1 726.200
458107.7 711.955
458571.4 694.191
459035.0 699.824
459498.7 713.416
459962.3 718.111
460426.0 723.847
460889.6 738.789
461353.3 750.345
461816.9 750.690
462280.5 744.334
462744.2 735.397
463207.8 716.654
463671.4 709.743
464135.1 728.786
464598.7 743.517
465062.3 730.403
465526.0 717.820
465989.6 715.583
466453.2 712.013
466916.8 713.047
467380.5 716.779
467844.1 725.977
468307.7 741.463
468771.3 729.291
469234.9 708.099
469698.5 672.594
470162.1 586.678
470625.7 516.345
471089.3 481.470
471553.0 452.330
472016.6 431.835
472480.2 428.969
472943.8 413.447
473407.3 382.380
473870.9 362.308
474334.5 351.582
474798.1 345.365
475261.7 340.256
475725.3 334.581
476188.9 330.725
476652.5 326.009
477116.1 323.563
477579.6 323.217
478043.2 323.408
478506.8 331.694
478970.4 329.587
479433.9 311.857
479897.5 321.799
480361.1 334.972
480824.6 318.224
481288.2 299.431
481751.8 306.322
482215.3 349.912
482678.9 388.527
483142.5 399.601
483606.0 394.644
484069.6 367.767
484533.1 341.019
484996.7 347.639
485460.2 367.069
485923.8 376.633
486387.3 384.081
486850.8 390.051
487314.4 383.524
487777.9 380.867
488241.5 386.759
488705.0 387.040
489168.5 389.475
489632.1 389.090
490095.6 386.593
490559.1 387.019
491022.6 385.560
491486.2 386.699
491949.7 392.449
492413.2 400.675
492876.7 405.338
493340.2 406.281
493803.7 403.662
494267.2 397.459
494730.7 394.240
495194.3 396.650
495657.8 402.914
496121.3 411.613
496584.8 417.844
497048.3 420.604
497511.8 425.690
497975.2 431.924
498438.7 434.193
498902.2 433.666
499365.7 423.876
499829.2 395.547
500292.7 358.942
500756.2 345.907
501219.6 379.747
501683.1 417.825
502146.6 415.465
502610.1 401.111
503073.5 389.746
503537.0 368.869
504000.5 362.542
504463.9 375.096
504927.4 397.863
505390.9 417.655
505854.3 400.620
506317.8 365.652
506781.2 343.671
507244.7 333.231
507708.1 327.111
508171.6 317.062
508635.0 307.661
509098.5 307.866
509561.9 315.004
510025.3 322.845
510488.8 332.867
510952.2 336.259
511415.6 333.187
511879.1 330.064
512342.5 328.009
512805.9 325.093
513269.3 314.051
513732.8 308.026
514196.2 295.013
514659.6 270.557
515123.0 267.677
515586.4 280.191
516049.8 285.808
516513.2 283.520
516976.6 285.330
517440.0 284.892
517903.4 285.013
518366.8 287.664
518830.2 288.034
519293.6 288.721
519757.0 289.223
520220.4 288.819
520683.8 277.692
521147.2 246.305
521610.6 215.837
522073.9 218.603
522537.3 240.730
523000.7 252.172
523464.1 261.240
523927.4 268.673
524390.8 262.126
524854.2 248.846
525317.5 233.056
525780.9 223.947
526244.2 231.133
526707.6 237.596
527170.9 230.298
527634.3 222.898
528097.6 228.537
528561.0 242.884
529024.3 278.654
529487.7 351.857
529951.0 412.872
530414.4 438.778
530877.7 419.103
531341.0 349.667
531804.3 300.343
532267.7 289.737
532731.0 300.137
533194.3 328.818
533657.6 358.956
534121.0 377.780
534584.3 389.976
535047.6 377.952
535510.9 336.144
535974.2 295.591
536437.5 264.139
536900.8 244.977
537364.1 247.542
537827.4 263.033
538290.7 256.615
538754.0 240.231
539217.3 252.643
539680.6 280.127
540143.8 288.697
540607.1 292.485
541070.4 307.100
541533.7 320.691
541997.0 324.772
542460.2 303.130
542923.5 264.546
543386.8 236.309
543850.0 223.851
544313.3 220.226
544776.6 215.636
545239.8 210.572
545703.1 205.532
546166.3 198.898
546629.6 197.927
547092.8 201.532
547556.1 199.643
548019.3 198.550
548482.5 201.526
548945.8 201.935
549409.0 203.650
549872.2 204.551
550335.5 206.887
550798.7 214.670
