     0 340.686
   100 340.686
   200 340.686
   300 340.686
   400 340.686
   500 340.686
   600 340.686
   700 340.686
   800 340.686
   900 340.686
  1000 340.686
  1100 340.686
  1200 340.686
  1300 340.686
  1400 340.686
  1500 340.686
  1600 340.686
  1700 340.686
  1800 340.686
  1900 340.686
  2000 340.686
  2100 340.686
  2200 340.686
  2300 340.686
  2400 340.686
  2500 340.686
  2600 340.686
  2700 340.686
  2800 340.686
  2900 340.686
  3000 340.686
  3100 340.686
  3200 340.686
  3300 340.686
  3400 340.686
  3500 340.686
  3600 340.686
  3700 340.686
  3800 340.686
  3900 340.686
  4000 340.686
  4100 340.686
  4200 340.686
  4300 340.686
  4400 340.686
  4500 340.686
  4600 340.686
  4700 340.686
  4800 340.686
  4900 340.686
  5000 340.686
  5100 340.686
  5200 340.686
  5300 340.686
  5400 340.686
  5500 340.686
  5600 340.686
  5700 340.686
  5800 340.686
  5900 340.686
  6000 340.686
  6100 340.686
  6200 340.686
  6300 340.686
  6400 340.686
  6500 340.686
  6600 340.686
  6700 340.686
  6800 340.686
  6900 340.686
  7000 340.686
  7100 340.686
  7200 340.686
  7300 340.686
  7400 340.686
  7500 340.686
  7600 340.686
  7700 340.686
  7800 340.686
  7900 340.686
  8000 340.686
  8100 340.686
  8200 340.686
  8300 340.686
  8400 340.686
  8500 340.686
  8600 340.686
  8700 340.686
  8800 340.686
  8900 340.686
  9000 340.686
  9100 340.686
  9200 340.686
  9300 340.686
  9400 340.686
  9500 340.686
  9600 340.686
  9700 340.686
  9800 340.686
  9900 340.686
 10000 340.686
 10100 340.686
 10200 340.686
 10300 340.686
 10400 340.686
 10500 340.686
 10600 340.686
 10700 340.686
 10800 340.686
 10900 340.686
 11000 340.686
 11100 340.686
 11200 340.686
 11300 340.686
 11400 340.686
 11500 340.686
 11600 340.686
 11700 340.686
 11800 340.686
 11900 340.686
 12000 340.686
 12100 340.686
 12200 340.686
 12300 340.686
 12400 340.686
 12500 340.686
 12600 340.686
 12700 340.686
 12800 340.686
 12900 340.686
 13000 340.686
 13100 340.686
 13200 340.686
 13300 340.686
 13400 340.686
 13500 340.686
 13600 340.686
 13700 340.686
 13800 340.686
 13900 340.686
 14000 340.686
 14100 340.686
 14200 340.686
 14300 340.686
 14400 340.686
 14500 340.686
 14600 340.686
 14700 340.686
