0          143.933        -0.0287683233533    -0.000440173059141
4.5191     143.798470305  -0.0307761633503    -0.000448428652271
9.0382     143.654782681  -0.0328213111982    -0.000456684245401
13.5573    143.501768531  -0.0349037668971    -0.000464939838531
18.0764    143.339259256  -0.0370235304469    -0.000473195431661
22.5955    143.167086259  -0.0391806018475    -0.000481451024791
27.1146    142.985080941  -0.0413749810991    -0.000489706617921
31.6337    142.793074705  -0.0436066682016    -0.000497962211051
36.1528    142.590898953  -0.045875663155     -0.000506217804181
40.6719    142.378385087  -0.0481819659594    -0.000514473397311
45.191     142.155364509  -0.0505255766146    -0.000522728990441
49.7101    141.921668621  -0.0529064951208    -0.000530984583571
54.2292    141.680091819  -0.0539316694587    -0.000232453505423
58.7483    141.433739675  -0.0551520441616    -0.000307642842505
63.2674    141.181104768  -0.0567122069978    -0.000382832179587
67.7865    140.92065156   -0.0586121579672    -0.000458021516668
72.3056    140.650844516  -0.0608518970697    -0.00053321085375
76.8247    140.370148099  -0.0634314243055    -0.000608400190831
81.3438    140.077026771  -0.0663507396745    -0.000683589527913
85.8629    139.769944998  -0.0696098431767    -0.000758778864994
90.382     139.447367241  -0.0732087348121    -0.000833968202076
94.9011    139.107757965  -0.0771474145807    -0.000909157539158
99.4202    138.749581633  -0.0814258824825    -0.000984346876239
103.9393   138.377403426  -0.0828125857346    -0.000176015118146
108.4584   138.001446907  -0.0835554714765    -0.000152760851369
112.9775   137.622370665  -0.0841932688614    -0.000129506584593
117.4966   137.240649606  -0.0847259778894    -0.000106252317816
122.0157   136.856758633  -0.0851535985603    -8.29980510398e-05
126.5348   136.471172653  -0.0854761308743    -5.97437842633e-05
131.0539   136.084366569  -0.0856935748312    -3.64895174867e-05
135.573    135.696815286  -0.0858059304312    -1.32352507102e-05
140.0921   135.30899371   -0.0858131976742    1.00190160664e-05
144.6112   134.921376745  -0.0857153765602    3.32732828429e-05
149.1303   134.534439295  -0.0855124670892    5.65275496195e-05
153.6494   134.146227251  -0.0865949844592    -0.000307807679577
158.1685   133.751970433  -0.0878415170963    -0.000243865280553
162.6876   133.352733334  -0.0887990876379    -0.000179922881529
167.2067   132.949821802  -0.0894676960841    -0.000115980482505
171.7258   132.544541686  -0.0898473424349    -5.20380834808e-05
176.2449   132.138198834  -0.0899380266903    1.19043155434e-05
180.764    131.732099096  -0.0897397488502    7.58467145675e-05
185.2831   131.327548319  -0.0892525089147    0.000139789113592
189.8022   130.925852353  -0.0884763068837    0.000203731512616
194.3213   130.528317045  -0.0874111427573    0.00026767391164
198.8404   130.136248245  -0.0860570165355    0.000331616310664
203.3595   129.770323187  -0.0718186524763    0.00444582361737
207.8786   129.490713279  -0.0520270127464    0.0043132831649
212.3977   129.299190382  -0.0328343365753    0.00418074271243
216.9168   129.19304772   -0.0142406239629    0.00404820225996
221.4359   129.169578516  0.00375412509071    0.00391566180749
225.955    129.226075994  0.0211499105856     0.00378312135502
230.4741   129.359833379  0.0379467325217     0.00365058090255
234.9932   129.568143893  0.054144590899      0.00351804045008
239.5123   129.848300762  0.0697434857176     0.00338549999761
244.0314   130.197597207  0.0847434169775     0.00325295954514
248.5505   130.613326454  0.0991443846786     0.00312041909267
253.0696   131.086992896  0.108649089004      0.00142260975216
257.5887   131.59257652   0.115118546128      0.00144055199428
262.1078   132.12757948   0.121669086039      0.0014584942364
266.6269   132.692368194  0.128300708736      0.00147643647853
271.146    133.287309086  0.135013414219      0.00149437872065
275.6651   133.912768575  0.141807202489      0.00151232096277
280.1842   134.569113084  0.148682073545      0.00153026320489
284.7033   135.256709033  0.155638027387      0.00154820544701
289.2224   135.975922843  0.162675064016      0.00156614768913
293.7415   136.727120937  0.169793183431      0.00158408993125
298.2606   137.510669734  0.176992385633      0.00160203217337
